IND_ID	Opt	Phen	AbsErr	Fitness	density
839.0	0.210585	0.790478	0.579893	0.813705	9.66229
840.0	0.210714	0.283888	0.0731731	0.825823	9.43791
841.0	0.783557	0.527488	0.256069	0.856381	7.98446
842.0	0.53475	0.125851	0.408899	0.830844	9.02876
843.0	0.590272	0.349675	0.240597	0.839662	8.73816
844.0	0.617928	0.927285	0.309357	0.825796	9.3421
845.0	0.441672	1.14489	0.703222	0.915596	5.18236
846.0	0.880019	0.770103	0.109917	0.831142	9.18017
847.0	0.745866	0.875658	0.129792	0.782642	11.6031
848.0	0.47748	-0.45052	0.928	0.85733	7.13416
849.0	0.758771	0.808536	0.0497653	0.915138	5.66728
850.0	0.361737	-0.688458	1.05019	0.81255	8.89662
851.0	0.904506	0.917932	0.013426	0.866198	7.62844
852.0	0.864788	1.823	0.958215	0.79478	9.96484
853.0	0.664941	0.972563	0.307621	0.810437	10.0857
854.0	0.819559	1.2937	0.474146	0.805197	10.2029
855.0	0.648418	0.501143	0.147275	0.936873	4.85288
856.0	0.247275	0.122492	0.124782	0.850614	8.28988
857.0	0.586547	-0.0929942	0.679541	0.852227	7.75849
858.0	0.718088	0.259969	0.458119	0.792497	10.8653
859.0	0.0574	-0.321601	0.379001	0.851611	8.11292
860.0	0.893407	0.696082	0.197325	0.84937	8.32079
861.0	0.941491	1.57116	0.629664	0.797927	10.3793
862.0	0.9003	1.56736	0.667058	0.704695	15.7723
863.0	0.38518	0.283406	0.101774	0.845967	8.50268
864.0	0.951902	0.73311	0.218792	0.914128	5.66181
865.0	0.101858	-0.335173	0.43703	0.853307	7.98953
866.0	0.84502	0.386111	0.45891	0.858461	7.74527
867.0	0.964292	0.94546	0.0188314	0.848162	8.41486
868.0	0.886579	0.750807	0.135772	0.810054	10.1883
869.0	0.963487	1.03402	0.0705372	0.781394	11.6838
870.0	0.222628	1.48857	1.26594	0.895312	4.89873
871.0	0.853273	0.0784571	0.774816	0.786113	10.76
872.0	0.683828	1.16807	0.484247	0.887857	6.49995
873.0	0.370791	0.723738	0.352947	0.878594	6.98441
874.0	0.282696	-0.30597	0.588666	0.792175	10.729
875.0	0.636805	0.0315177	0.605287	0.790537	10.7916
876.0	0.833889	0.487381	0.346507	0.909847	5.75443
877.0	0.023229	0.313189	0.28996	0.849933	8.24883
878.0	0.323787	-0.0118215	0.335608	0.79071	11.0674
879.0	0.151769	0.7044	0.552632	0.8592	7.61661
880.0	0.00371954	-0.548198	0.551918	0.772853	11.8032
881.0	0.129184	-0.831216	0.9604	0.914774	4.81156
882.0	0.31943	0.478272	0.158842	0.908737	5.88805
883.0	0.0495009	-0.293398	0.342899	0.922288	5.29148
884.0	0.0668905	-0.174181	0.241072	0.798046	10.7492
885.0	0.0999005	0.376357	0.276456	0.82738	9.28794
886.0	0.565049	0.396722	0.168328	0.789891	11.2055
887.0	0.151425	-0.362821	0.514246	0.78734	11.0728
888.0	0.785373	1.27925	0.493877	0.799247	10.4813
889.0	0.832942	1.61954	0.7866	0.797891	10.1362
890.0	0.778048	1.15284	0.374794	0.875081	7.11341
891.0	0.609543	0.919432	0.309889	0.846903	8.37125
892.0	0.765444	0.58899	0.176454	0.802632	10.5459
893.0	0.748929	0.789548	0.0406193	0.989376	3.10813
894.0	0.485751	0.224764	0.260986	0.896238	6.33089
895.0	0.126816	-1.13767	1.26449	0.926287	3.78118
896.0	0.943605	0.830584	0.113021	0.91405	5.6984
897.0	0.30965	0.798197	0.488547	0.827979	9.08645
898.0	0.0805926	-0.359447	0.440039	0.899281	6.08943
899.0	0.123945	0.215443	0.0914984	0.823131	9.56282
900.0	0.887761	0.0455067	0.842254	0.803971	9.73421
901.0	0.598547	0.305587	0.29296	0.845069	8.46409
902.0	0.376145	0.725361	0.349215	0.83739	8.77441
903.0	0.908483	1.1592	0.250716	0.852954	8.1374
904.0	0.922464	0.82141	0.101054	0.96988	3.73041
905.0	0.958365	1.2875	0.329134	0.839443	8.69497
906.0	0.390271	0.888991	0.49872	0.880436	6.78536
