Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
1787	2.87915	21.4933	0.884952	2
1790	4.94592	13.0712	0.644165	2
1792	4.20915	15.685	1.00964	2
1793	2.8956	13.9343	0.891962	2
1794	3.0113	22.2495	0.872764	2
1800	4.01804	15.5054	1.11228	2
1801	2.68439	17.1849	0.818861	2
1816	3.59156	17.596	0.839939	2
1819	4.33895	20.9971	0.993467	2
1822	4.21118	15.4966	0.795657	2
1828	3.80341	17.8149	1.20279	2
1830	3.16172	13.3148	1.05506	2
1839	4.19228	20.0096	1.40972	2
1840	4.30607	5.51365	0.740262	2
1871	3.72586	8.64102	0.457252	2
1879	2.69979	5.76469	0.575287	2
1880	3.75143	5.07298	1.31608	2
1883	4.19381	13.0772	0.945617	2
1886	2.62451	19.9484	1.25723	2
1893	4.42529	1.07044	0.723612	2
1895	2.51813	21.9606	1.20574	2
1902	4.72187	2.54821	0.676938	2
1915	4.85703	23.0616	0.782483	2
1923	3.7355	11.0584	0.702426	2
1924	2.50816	23.0311	1.05318	2
1925	3.96055	14.707	1.03525	2
1938	3.16441	8.35933	0.742309	2
1945	4.39671	13.1483	0.654199	2
1960	4.02712	21.9495	0.864641	2
1968	3.10425	2.97314	0.612313	2
1973	2.7405	14.591	0.578023	2
1975	4.74641	24.4272	0.808774	2
1976	3.73661	4.86364	0.342178	2
1977	4.9676	10.7508	0.58506	2
1985	4.66626	15.3004	0.710648	2
1989	3.03035	24.502	0.546333	2
2011	3.0967	5.74606	0.436923	2
2017	3.29642	9.38996	0.618153	2
2020	3.38202	19.6394	1.11562	2
2021	2.80517	18.3434	1.46793	2
2022	2.6867	12.1581	1.1145	2
2038	4.41998	5.40485	0.824845	2
2051	3.18473	4.47236	0.851472	2
2060	3.73337	10.7122	0.508178	2
2079	3.45598	22.8052	0.618066	2
2092	2.99174	3.74005	0.659793	2
2105	4.66487	16.9373	0.454768	2
2117	2.9287	8.70931	0.632091	2
2128	3.84458	9.53818	0.606636	2
2143	2.82079	19.2814	0.767098	2
2166	4.98565	5.07477	0.393094	2
2208	2.75453	15.2115	0.298023	2
2227	2.75319	8.81216	1.0658	2
2240	4.18711	20.128	0.76784	2
2265	3.22053	9.67984	0.966854	2
2277	2.83101	7.49139	0.777278	2
2288	2.56233	6.73627	1.10274	2
2292	4.06694	2.79181	0.524702	2
2294	4.18883	4.24418	0.400282	2
2298	4.69488	13.7243	0.514133	2
2310	3.98727	8.8789	0.935378	2
2332	2.83532	2.97898	0.538688	2
2337	4.02879	16.1821	0.928209	2
2341	3.33658	16.0995	0.788001	2
2346	2.77074	1.59918	0.728933	2
2353	3.65814	12.4354	0.869918	2
2365	3.56954	8.93901	0.42627	2
2377	3.22529	17.2908	0.589778	2
2382	4.14011	10.9666	0.608719	2
2398	4.0692	6.85048	0.861934	2
2403	4.42642	14.4371	0.885003	2
2419	4.01708	24.4737	0.662413	2
2424	3.78217	10.8599	0.494238	2
2432	4.66178	5.39427	0.843451	2
2438	4.59639	23.467	0.47896	2
2439	4.91004	3.48759	0.689842	2
2443	2.88546	0.940655	0.892287	2
2458	4.19036	22.5212	0.656719	2
2465	4.6558	20.9124	0.542367	2
2470	4.01785	16.5357	0.646884	2
2522	2.62425	14.6295	1.25119	2
2542	2.55676	7.78102	0.744702	2
2543	2.98598	17.0554	1.02276	2
2550	3.08488	3.69916	0.862903	2
2565	4.93099	23.3831	1.08386	2
2566	4.60226	9.62349	1.26928	2
2572	4.02517	19.4332	1.55092	2
2580	3.53841	23.5676	1.02999	2
2583	4.70659	0.0330574	0.860475	2
2619	4.60791	0.537975	0.927134	2
2627	3.29915	24.0095	0.300433	2
2628	3.08526	22.5126	0.317269	2
2653	3.29394	18.9391	0.961377	2
2660	4.8938	16.7055	0.87295	2
2690	4.7286	6.78868	1.49513	2
2720	3.9304	16.1117	1.11941	2
2725	4.85708	22.851	0.864212	2
2736	3.46038	11.231	0.648986	2
2741	2.64233	8.53282	0.443007	2
2744	3.37947	1.27066	0.473572	2
2746	2.96553	20.1107	1.7309	2
2755	2.81709	19.3871	1.17198	2
2763	3.62123	6.1833	0.300498	2
2772	4.97486	19.3799	1.41477	2
2780	3.72292	24.4135	0.984183	2
2795	4.18239	18.8969	0.657486	2
2800	4.25451	19.0749	0.883698	2
2801	3.95104	14.034	0.44559	2
2802	4.35528	14.1928	0.518446	2
2807	3.35586	21.8539	0.976209	2
2808	4.14609	21.026	1.06206	2
2832	3.71603	16.4381	1.0139	2
2845	4.91902	23.7137	0.589296	2
2851	4.60081	4.40306	1.12883	2
2861	4.93979	16.8057	0.821422	2
2895	2.5591	17.3388	0.936287	2
2914	3.02737	23.1112	0.928609	2
2928	4.94752	11.5194	0.779638	2
2932	4.00684	16.8842	1.05339	2
2934	4.86091	0.959633	0.707344	2
2935	3.89836	1.93794	0.844373	2
2940	4.64037	16.1956	0.627783	2
2960	4.20989	2.61855	0.872115	2
3015	3.08593	13.1218	1.2928	2
3021	4.56469	20.1332	0.737007	2
3033	3.04791	6.0669	0.927201	2
3036	4.04402	12.4385	1.00877	2
3044	3.83103	11.6772	0.850292	2
3050	3.66417	10.1497	0.198943	2
3065	3.35216	15.4318	0.824998	2
3070	2.97746	12.3198	0.302963	2
3088	2.6068	11.5453	0.318752	2
3103	3.51958	2.05052	0.522652	2
